,Id,median_income,median_rent,name,rank_income,rank_rent,rent_change,sfba,state_code,type
836,0500000US19095,55099,522,"Iowa, IA",669.0,2860.0,,,IA,county
837,0500000US19097,49115,615,"Jackson, IA",1266.0,2071.0,,,IA,county
838,0500000US19099,55503,697,"Jasper, IA",646.0,1283.0,,,IA,county
839,0500000US19101,45257,626,"Jefferson, IA",1693.0,1958.0,,,IA,county
840,0500000US19103,56808,879,"Johnson, IA",560.0,492.0,,,IA,county
841,0500000US19105,55507,615,"Jones, IA",645.0,2072.0,,,IA,county
842,0500000US19107,45227,595,"Keokuk, IA",1697.0,2269.0,,,IA,county
843,0500000US19109,54231,616,"Kossuth, IA",743.0,2059.0,,,IA,county
844,0500000US19111,44568,592,"Lee, IA",1772.0,2317.0,,,IA,county
845,0500000US19113,60989,709,"Linn, IA",380.0,1184.0,,,IA,county
846,0500000US19115,51615,603,"Louisa, IA",970.0,2183.0,,,IA,county
847,0500000US19117,48768,629,"Lucas, IA",1299.0,1924.0,,,IA,county
848,0500000US19119,59888,580,"Lyon, IA",422.0,2447.0,,,IA,county
849,0500000US19121,60326,826,"Madison, IA",400.0,641.0,,,IA,county
850,0500000US19123,49599,603,"Mahaska, IA",1211.0,2184.0,,,IA,county
851,0500000US19125,57412,652,"Marion, IA",535.0,1680.0,,,IA,county
852,0500000US19127,54193,642,"Marshall, IA",749.0,1782.0,,,IA,county
853,0500000US19129,66203,712,"Mills, IA",237.0,1166.0,,,IA,county
854,0500000US19131,52564,555,"Mitchell, IA",892.0,2645.0,,,IA,county
855,0500000US19133,41455,560,"Monona, IA",2144.0,2614.0,,,IA,county
856,0500000US19135,47515,601,"Monroe, IA",1423.0,2209.0,,,IA,county
857,0500000US19137,42641,627,"Montgomery, IA",2007.0,1946.0,,,IA,county
858,0500000US19139,55971,745,"Muscatine, IA",611.0,968.0,,,IA,county
859,0500000US19141,52474,588,"O'Brien, IA",896.0,2368.0,,,IA,county
860,0500000US19143,48457,570,"Osceola, IA",1342.0,2534.0,,,IA,county
861,0500000US19145,46128,561,"Page, IA",1595.0,2607.0,,,IA,county
862,0500000US19147,49109,561,"Palo Alto, IA",1267.0,2608.0,,,IA,county
863,0500000US19149,60339,626,"Plymouth, IA",398.0,1959.0,,,IA,county
864,0500000US19151,46250,523,"Pocahontas, IA",1583.0,2852.0,,,IA,county
865,0500000US19153,61684,827,"Polk, IA",348.0,635.0,,,IA,county
866,0500000US19155,53260,778,"Pottawattamie, IA",827.0,820.0,,,IA,county
867,0500000US19157,50725,658,"Poweshiek, IA",1083.0,1616.0,,,IA,county
868,0500000US19159,46927,534,"Ringgold, IA",1495.0,2784.0,,,IA,county
869,0500000US19161,49570,528,"Sac, IA",1218.0,2830.0,,,IA,county
870,0500000US19163,56454,729,"Scott, IA",583.0,1058.0,,,IA,county
871,0500000US19165,52757,628,"Shelby, IA",869.0,1934.0,,,IA,county
872,0500000US19167,63466,646,"Sioux, IA",303.0,1736.0,,,IA,county
873,0500000US19169,51201,814,"Story, IA",1023.0,684.0,,,IA,county
874,0500000US19171,53833,658,"Tama, IA",788.0,1617.0,,,IA,county
875,0500000US19173,46510,594,"Taylor, IA",1551.0,2289.0,,,IA,county
876,0500000US19175,45934,598,"Union, IA",1615.0,2236.0,,,IA,county
877,0500000US19177,46769,480,"Van Buren, IA",1517.0,3021.0,,,IA,county
878,0500000US19179,42494,619,"Wapello, IA",2020.0,2029.0,,,IA,county
879,0500000US19181,67090,770,"Warren, IA",222.0,847.0,,,IA,county
880,0500000US19183,56864,720,"Washington, IA",558.0,1124.0,,,IA,county
881,0500000US19185,42088,475,"Wayne, IA",2069.0,3039.0,,,IA,county
882,0500000US19187,42196,597,"Webster, IA",2059.0,2252.0,,,IA,county
883,0500000US19189,49278,529,"Winnebago, IA",1249.0,2822.0,,,IA,county
884,0500000US19191,57009,610,"Winneshiek, IA",550.0,2118.0,,,IA,county
885,0500000US19193,49010,693,"Woodbury, IA",1274.0,1319.0,,,IA,county
886,0500000US19195,49472,540,"Worth, IA",1227.0,2744.0,,,IA,county
887,0500000US19197,46071,590,"Wright, IA",1600.0,2348.0,,,IA,county
888,0500000US20001,40911,576,"Allen, KS",2210.0,2483.0,,,KS,county
889,0500000US20003,42146,593,"Anderson, KS",2063.0,2300.0,,,KS,county
890,0500000US20005,46103,600,"Atchison, KS",1597.0,2220.0,,,KS,county
891,0500000US20007,49455,602,"Barber, KS",1231.0,2192.0,,,KS,county
892,0500000US20009,44449,615,"Barton, KS",1789.0,2073.0,,,KS,county
893,0500000US20011,41529,593,"Bourbon, KS",2130.0,2301.0,,,KS,county
894,0500000US20013,44672,532,"Brown, KS",1760.0,2799.0,,,KS,county
895,0500000US20015,60338,733,"Butler, KS",399.0,1037.0,,,KS,county
896,0500000US20017,41889,509,"Chase, KS",2090.0,2913.0,,,KS,county
897,0500000US20019,37927,616,"Chautauqua, KS",2532.0,2060.0,,,KS,county
898,0500000US20021,41240,661,"Cherokee, KS",2172.0,1581.0,,,KS,county
899,0500000US20023,46058,572,"Cheyenne, KS",1601.0,2517.0,,,KS,county
900,0500000US20025,42976,643,"Clark, KS",1967.0,1771.0,,,KS,county
901,0500000US20027,53041,641,"Clay, KS",844.0,1790.0,,,KS,county
902,0500000US20029,40947,612,"Cloud, KS",2207.0,2106.0,,,KS,county
903,0500000US20031,57442,600,"Coffey, KS",531.0,2221.0,,,KS,county
904,0500000US20033,43542,463,"Comanche, KS",1901.0,3062.0,,,KS,county
905,0500000US20035,44960,657,"Cowley, KS",1732.0,1623.0,,,KS,county
906,0500000US20037,37607,696,"Crawford, KS",2559.0,1294.0,,,KS,county
907,0500000US20039,41362,567,"Decatur, KS",2154.0,2559.0,,,KS,county
908,0500000US20041,48093,631,"Dickinson, KS",1368.0,1909.0,,,KS,county
909,0500000US20043,49375,593,"Doniphan, KS",1239.0,2302.0,,,KS,county
910,0500000US20045,52698,857,"Douglas, KS",880.0,545.0,,,KS,county
911,0500000US20047,48684,472,"Edwards, KS",1316.0,3048.0,,,KS,county
912,0500000US20049,37393,489,"Elk, KS",2579.0,2991.0,,,KS,county
913,0500000US20051,50140,647,"Ellis, KS",1141.0,1727.0,,,KS,county
914,0500000US20053,49134,586,"Ellsworth, KS",1262.0,2379.0,,,KS,county
915,0500000US20055,50712,719,"Finney, KS",1085.0,1130.0,,,KS,county
916,0500000US20057,49688,675,"Ford, KS",1200.0,1460.0,,,KS,county
917,0500000US20059,51465,753,"Franklin, KS",994.0,923.0,,,KS,county
918,0500000US20061,45243,1001,"Geary, KS",1696.0,263.0,,,KS,county
919,0500000US20063,46681,571,"Gove, KS",1522.0,2527.0,,,KS,county
920,0500000US20065,45982,465,"Graham, KS",1609.0,3059.0,,,KS,county
921,0500000US20067,54919,661,"Grant, KS",686.0,1582.0,,,KS,county
922,0500000US20069,59629,643,"Gray, KS",434.0,1772.0,,,KS,county
923,0500000US20071,47000,803,"Greeley, KS",1484.0,722.0,,,KS,county
924,0500000US20073,39671,530,"Greenwood, KS",2362.0,2816.0,,,KS,county
925,0500000US20075,48523,563,"Hamilton, KS",1334.0,2590.0,,,KS,county
926,0500000US20077,46886,627,"Harper, KS",1501.0,1947.0,,,KS,county
927,0500000US20079,52463,674,"Harvey, KS",898.0,1472.0,,,KS,county
928,0500000US20081,55453,671,"Haskell, KS",651.0,1493.0,,,KS,county
929,0500000US20083,56250,608,"Hodgeman, KS",599.0,2133.0,,,KS,county
930,0500000US20085,54700,639,"Jackson, KS",703.0,1813.0,,,KS,county
931,0500000US20087,56777,695,"Jefferson, KS",565.0,1304.0,,,KS,county
932,0500000US20089,37750,490,"Jewell, KS",2552.0,2986.0,,,KS,county
933,0500000US20091,78186,978,"Johnson, KS",93.0,292.0,,,KS,county
934,0500000US20093,49396,588,"Kearny, KS",1236.0,2369.0,,,KS,county
935,0500000US20095,56142,593,"Kingman, KS",604.0,2303.0,,,KS,county
936,0500000US20097,44896,542,"Kiowa, KS",1738.0,2730.0,,,KS,county
937,0500000US20099,41851,572,"Labette, KS",2093.0,2518.0,,,KS,county
938,0500000US20101,58077,493,"Lane, KS",502.0,2974.0,,,KS,county
939,0500000US20103,66046,917,"Leavenworth, KS",241.0,403.0,,,KS,county
940,0500000US20105,49583,516,"Lincoln, KS",1214.0,2891.0,,,KS,county
941,0500000US20107,45790,625,"Linn, KS",1631.0,1969.0,,,KS,county
942,0500000US20109,48205,677,"Logan, KS",1358.0,1438.0,,,KS,county
943,0500000US20111,40611,619,"Lyon, KS",2245.0,2030.0,,,KS,county
944,0500000US20113,56783,662,"McPherson, KS",564.0,1571.0,,,KS,county
945,0500000US20115,47926,562,"Marion, KS",1390.0,2595.0,,,KS,county
946,0500000US20117,47532,524,"Marshall, KS",1420.0,2844.0,,,KS,county
947,0500000US20119,52960,660,"Meade, KS",854.0,1594.0,,,KS,county
948,0500000US20121,63353,805,"Miami, KS",306.0,716.0,,,KS,county
949,0500000US20123,49755,512,"Mitchell, KS",1189.0,2904.0,,,KS,county
950,0500000US20125,42646,634,"Montgomery, KS",2006.0,1864.0,,,KS,county
951,0500000US20127,48551,543,"Morris, KS",1330.0,2721.0,,,KS,county
952,0500000US20129,44100,573,"Morton, KS",1833.0,2506.0,,,KS,county
953,0500000US20131,50400,562,"Nemaha, KS",1116.0,2596.0,,,KS,county
954,0500000US20133,43867,592,"Neosho, KS",1865.0,2318.0,,,KS,county
955,0500000US20135,47298,605,"Ness, KS",1444.0,2170.0,,,KS,county
956,0500000US20137,47651,675,"Norton, KS",1414.0,1461.0,,,KS,county
957,0500000US20139,52171,632,"Osage, KS",924.0,1890.0,,,KS,county
958,0500000US20141,41432,489,"Osborne, KS",2147.0,2992.0,,,KS,county
959,0500000US20143,52241,667,"Ottawa, KS",917.0,1526.0,,,KS,county
960,0500000US20145,46227,534,"Pawnee, KS",1585.0,2785.0,,,KS,county
961,0500000US20147,45940,521,"Phillips, KS",1613.0,2866.0,,,KS,county
962,0500000US20149,62500,745,"Pottawatomie, KS",331.0,969.0,,,KS,county
963,0500000US20151,48995,697,"Pratt, KS",1277.0,1284.0,,,KS,county
964,0500000US20153,49327,590,"Rawlins, KS",1245.0,2349.0,,,KS,county
965,0500000US20155,46000,676,"Reno, KS",1607.0,1447.0,,,KS,county
966,0500000US20157,41489,487,"Republic, KS",2135.0,2997.0,,,KS,county
967,0500000US20159,46335,528,"Rice, KS",1573.0,2831.0,,,KS,county
968,0500000US20161,46609,905,"Riley, KS",1531.0,429.0,,,KS,county
969,0500000US20163,46750,548,"Rooks, KS",1519.0,2689.0,,,KS,county
970,0500000US20165,40395,555,"Rush, KS",2283.0,2646.0,,,KS,county
971,0500000US20167,42656,584,"Russell, KS",2002.0,2408.0,,,KS,county
972,0500000US20169,48497,719,"Saline, KS",1337.0,1131.0,,,KS,county
973,0500000US20171,61886,770,"Scott, KS",343.0,848.0,,,KS,county
974,0500000US20173,51157,750,"Sedgwick, KS",1032.0,945.0,,,KS,county
975,0500000US20175,47507,699,"Seward, KS",1424.0,1264.0,,,KS,county
976,0500000US20177,52088,738,"Shawnee, KS",930.0,1007.0,,,KS,county
977,0500000US20179,50822,503,"Sheridan, KS",1069.0,2946.0,,,KS,county
978,0500000US20181,47036,637,"Sherman, KS",1479.0,1830.0,,,KS,county
979,0500000US20183,43913,449,"Smith, KS",1854.0,3084.0,,,KS,county
980,0500000US20185,46830,629,"Stafford, KS",1510.0,1925.0,,,KS,county
981,0500000US20187,44567,575,"Stanton, KS",1773.0,2488.0,,,KS,county
982,0500000US20189,54333,676,"Stevens, KS",737.0,1448.0,,,KS,county
983,0500000US20191,50950,647,"Sumner, KS",1053.0,1728.0,,,KS,county
984,0500000US20193,52074,457,"Thomas, KS",933.0,3067.0,,,KS,county
985,0500000US20195,54630,540,"Trego, KS",711.0,2745.0,,,KS,county
986,0500000US20197,57791,685,"Wabaunsee, KS",512.0,1384.0,,,KS,county
987,0500000US20199,45804,438,"Wallace, KS",1629.0,3097.0,,,KS,county
988,0500000US20201,47045,440,"Washington, KS",1475.0,3092.0,,,KS,county
989,0500000US20203,57596,674,"Wichita, KS",519.0,1473.0,,,KS,county
990,0500000US20205,43594,578,"Wilson, KS",1895.0,2463.0,,,KS,county
991,0500000US20207,35321,542,"Woodson, KS",2754.0,2731.0,,,KS,county
992,0500000US20209,40757,799,"Wyandotte, KS",2227.0,734.0,,,KS,county
993,0500000US21001,33873,499,"Adair, KY",2861.0,2953.0,,,KY,county
994,0500000US21003,41166,607,"Allen, KY",2183.0,2144.0,,,KY,county
995,0500000US21005,53513,728,"Anderson, KY",804.0,1065.0,,,KY,county
996,0500000US21007,43923,615,"Ballard, KY",1850.0,2074.0,,,KY,county
997,0500000US21009,39034,595,"Barren, KY",2414.0,2270.0,,,KY,county
998,0500000US21011,34986,591,"Bath, KY",2783.0,2335.0,,,KY,county
999,0500000US21013,22603,490,"Bell, KY",3129.0,2987.0,,,KY,county
1000,0500000US21015,69165,922,"Boone, KY",192.0,394.0,,,KY,county
1001,0500000US21017,44232,674,"Bourbon, KY",1816.0,1474.0,,,KY,county
1002,0500000US21019,44140,624,"Boyd, KY",1829.0,1982.0,,,KY,county
1003,0500000US21021,40758,652,"Boyle, KY",2226.0,1681.0,,,KY,county
1004,0500000US21023,35887,576,"Bracken, KY",2710.0,2484.0,,,KY,county
1005,0500000US21025,25484,475,"Breathitt, KY",3111.0,3040.0,,,KY,county
1006,0500000US21027,43390,535,"Breckinridge, KY",1922.0,2781.0,,,KY,county
1007,0500000US21029,58702,784,"Bullitt, KY",467.0,796.0,,,KY,county
1008,0500000US21031,38427,580,"Butler, KY",2480.0,2448.0,,,KY,county
1009,0500000US21033,43491,541,"Caldwell, KY",1913.0,2738.0,,,KY,county
1010,0500000US21035,36692,585,"Calloway, KY",2651.0,2395.0,,,KY,county
1011,0500000US21037,56772,777,"Campbell, KY",566.0,826.0,,,KY,county
1012,0500000US21039,40913,609,"Carlisle, KY",2209.0,2126.0,,,KY,county
1013,0500000US21041,42882,659,"Carroll, KY",1975.0,1606.0,,,KY,county
1014,0500000US21043,37367,563,"Carter, KY",2581.0,2591.0,,,KY,county
1015,0500000US21045,32315,481,"Casey, KY",2949.0,3018.0,,,KY,county
1016,0500000US21047,40253,763,"Christian, KY",2311.0,875.0,,,KY,county
1017,0500000US21049,49069,695,"Clark, KY",1270.0,1305.0,,,KY,county
1018,0500000US21051,22174,483,"Clay, KY",3131.0,3011.0,,,KY,county
1019,0500000US21053,29872,534,"Clinton, KY",3040.0,2786.0,,,KY,county
1020,0500000US21055,38739,517,"Crittenden, KY",2447.0,2883.0,,,KY,county
1021,0500000US21057,33268,386,"Cumberland, KY",2898.0,3129.0,,,KY,county
1022,0500000US21059,46675,663,"Daviess, KY",1524.0,1560.0,,,KY,county
1023,0500000US21061,41689,640,"Edmonson, KY",2108.0,1799.0,,,KY,county
1024,0500000US21063,27969,505,"Elliott, KY",3081.0,2934.0,,,KY,county
1025,0500000US21065,29694,560,"Estill, KY",3046.0,2615.0,,,KY,county
1026,0500000US21067,50661,793,"Fayette, KY",1089.0,759.0,,,KY,county
1027,0500000US21069,36063,496,"Fleming, KY",2700.0,2965.0,,,KY,county
1028,0500000US21071,30540,543,"Floyd, KY",3024.0,2722.0,,,KY,county
1029,0500000US21073,50999,699,"Franklin, KY",1048.0,1265.0,,,KY,county
1030,0500000US21075,26841,455,"Fulton, KY",3096.0,3075.0,,,KY,county
1031,0500000US21077,51180,701,"Gallatin, KY",1029.0,1244.0,,,KY,county
1032,0500000US21079,46373,664,"Garrard, KY",1568.0,1553.0,,,KY,county
1033,0500000US21081,44191,717,"Grant, KY",1821.0,1139.0,,,KY,county
1034,0500000US21083,40268,592,"Graves, KY",2307.0,2319.0,,,KY,county
1035,0500000US21085,36129,529,"Grayson, KY",2696.0,2823.0,,,KY,county
1036,0500000US21087,36681,531,"Green, KY",2652.0,2809.0,,,KY,county
1037,0500000US21089,46771,642,"Greenup, KY",1516.0,1783.0,,,KY,county
1038,0500000US21091,49375,549,"Hancock, KY",1240.0,2681.0,,,KY,county
1039,0500000US21093,51541,765,"Hardin, KY",985.0,867.0,,,KY,county
1040,0500000US21095,25350,462,"Harlan, KY",3114.0,3064.0,,,KY,county
1041,0500000US21097,40164,600,"Harrison, KY",2317.0,2222.0,,,KY,county
1042,0500000US21099,35738,479,"Hart, KY",2720.0,3028.0,,,KY,county
1043,0500000US21101,41630,622,"Henderson, KY",2113.0,1997.0,,,KY,county
1044,0500000US21103,50412,741,"Henry, KY",1114.0,989.0,,,KY,county
1045,0500000US21105,39756,527,"Hickman, KY",2357.0,2833.0,,,KY,county
1046,0500000US21107,43169,611,"Hopkins, KY",1948.0,2110.0,,,KY,county
1047,0500000US21109,30884,532,"Jackson, KY",3013.0,2800.0,,,KY,county
1048,0500000US21111,50099,770,"Jefferson, KY",1149.0,849.0,,,KY,county
1049,0500000US21113,52748,795,"Jessamine, KY",870.0,750.0,,,KY,county
1050,0500000US21115,35060,553,"Johnson, KY",2774.0,2656.0,,,KY,county
1051,0500000US21117,56568,751,"Kenton, KY",580.0,936.0,,,KY,county
1052,0500000US21119,28165,474,"Knott, KY",3075.0,3044.0,,,KY,county
1053,0500000US21121,26553,540,"Knox, KY",3103.0,2746.0,,,KY,county
1054,0500000US21123,41050,661,"Larue, KY",2196.0,1583.0,,,KY,county
1055,0500000US21125,36139,602,"Laurel, KY",2693.0,2193.0,,,KY,county
1056,0500000US21127,35016,508,"Lawrence, KY",2777.0,2918.0,,,KY,county
1057,0500000US21129,21185,456,"Lee, KY",3138.0,3072.0,,,KY,county
1058,0500000US21131,25282,439,"Leslie, KY",3115.0,3094.0,,,KY,county
1059,0500000US21133,29181,548,"Letcher, KY",3056.0,2690.0,,,KY,county
1060,0500000US21135,29088,413,"Lewis, KY",3059.0,3117.0,,,KY,county
1061,0500000US21137,35185,605,"Lincoln, KY",2764.0,2171.0,,,KY,county
1062,0500000US21139,43333,607,"Livingston, KY",1934.0,2145.0,,,KY,county
1063,0500000US21141,39027,614,"Logan, KY",2416.0,2086.0,,,KY,county
1064,0500000US21143,47861,449,"Lyon, KY",1396.0,3085.0,,,KY,county
1065,0500000US21145,42303,634,"McCracken, KY",2046.0,1865.0,,,KY,county
1066,0500000US21147,18972,603,"McCreary, KY",3142.0,2185.0,,,KY,county
1067,0500000US21149,43005,492,"McLean, KY",1964.0,2979.0,,,KY,county
1068,0500000US21151,43707,657,"Madison, KY",1882.0,1624.0,,,KY,county
1069,0500000US21153,29463,525,"Magoffin, KY",3051.0,2839.0,,,KY,county
1070,0500000US21155,40392,594,"Marion, KY",2284.0,2290.0,,,KY,county
1071,0500000US21157,45670,601,"Marshall, KY",1644.0,2210.0,,,KY,county
1072,0500000US21159,29052,553,"Martin, KY",3061.0,2657.0,,,KY,county
1073,0500000US21161,38613,551,"Mason, KY",2463.0,2670.0,,,KY,county
1074,0500000US21163,50034,775,"Meade, KY",1164.0,832.0,,,KY,county
1075,0500000US21165,35280,536,"Menifee, KY",2757.0,2773.0,,,KY,county
1076,0500000US21167,46130,595,"Mercer, KY",1594.0,2271.0,,,KY,county
1077,0500000US21169,33788,476,"Metcalfe, KY",2866.0,3036.0,,,KY,county
1078,0500000US21171,34120,538,"Monroe, KY",2842.0,2758.0,,,KY,county
1079,0500000US21173,39750,650,"Montgomery, KY",2358.0,1706.0,,,KY,county
1080,0500000US21175,32517,532,"Morgan, KY",2932.0,2801.0,,,KY,county
1081,0500000US21177,40445,533,"Muhlenberg, KY",2275.0,2793.0,,,KY,county
1082,0500000US21179,51408,677,"Nelson, KY",1004.0,1439.0,,,KY,county
1083,0500000US21181,37993,526,"Nicholas, KY",2528.0,2838.0,,,KY,county
1084,0500000US21183,39479,511,"Ohio, KY",2378.0,2908.0,,,KY,county
1085,0500000US21185,86324,838,"Oldham, KY",52.0,599.0,,,KY,county
1086,0500000US21187,41597,605,"Owen, KY",2118.0,2172.0,,,KY,county
1087,0500000US21189,22106,362,"Owsley, KY",3133.0,3138.0,,,KY,county
1088,0500000US21191,49766,608,"Pendleton, KY",1188.0,2134.0,,,KY,county
1089,0500000US21193,31578,572,"Perry, KY",2976.0,2519.0,,,KY,county
1090,0500000US21195,32816,623,"Pike, KY",2918.0,1991.0,,,KY,county
1091,0500000US21197,34048,587,"Powell, KY",2849.0,2372.0,,,KY,county
1092,0500000US21199,34673,613,"Pulaski, KY",2808.0,2096.0,,,KY,county
1093,0500000US21201,30964,535,"Robertson, KY",3009.0,2782.0,,,KY,county
1094,0500000US21203,33500,514,"Rockcastle, KY",2884.0,2899.0,,,KY,county
1095,0500000US21205,36216,620,"Rowan, KY",2686.0,2017.0,,,KY,county
1096,0500000US21207,31539,519,"Russell, KY",2980.0,2876.0,,,KY,county
1097,0500000US21209,64329,789,"Scott, KY",277.0,771.0,,,KY,county
1098,0500000US21211,61737,825,"Shelby, KY",346.0,648.0,,,KY,county
1099,0500000US21213,42288,678,"Simpson, KY",2048.0,1432.0,,,KY,county
1100,0500000US21215,65700,582,"Spencer, KY",246.0,2425.0,,,KY,county
1101,0500000US21217,32977,592,"Taylor, KY",2915.0,2320.0,,,KY,county
1102,0500000US21219,41306,592,"Todd, KY",2162.0,2321.0,,,KY,county
1103,0500000US21221,45032,564,"Trigg, KY",1723.0,2576.0,,,KY,county
1104,0500000US21223,45935,730,"Trimble, KY",1614.0,1056.0,,,KY,county
1105,0500000US21225,41255,558,"Union, KY",2168.0,2624.0,,,KY,county
1106,0500000US21227,46929,703,"Warren, KY",1493.0,1231.0,,,KY,county
1107,0500000US21229,43719,573,"Washington, KY",1880.0,2507.0,,,KY,county
1108,0500000US21231,30260,487,"Wayne, KY",3033.0,2998.0,,,KY,county
1109,0500000US21233,38374,553,"Webster, KY",2489.0,2658.0,,,KY,county
1110,0500000US21235,32397,575,"Whitley, KY",2942.0,2489.0,,,KY,county
1111,0500000US21237,21797,478,"Wolfe, KY",3135.0,3032.0,,,KY,county
1112,0500000US21239,59471,746,"Woodford, KY",439.0,965.0,,,KY,county
1113,0500000US22001,39837,577,"Acadia Parish, LA",2350.0,2470.0,,,LA,county
1114,0500000US22003,41801,549,"Allen Parish, LA",2098.0,2682.0,,,LA,county
1115,0500000US22005,71752,924,"Ascension Parish, LA",162.0,390.0,,,LA,county
1116,0500000US22007,47822,684,"Assumption Parish, LA",1399.0,1397.0,,,LA,county
1117,0500000US22009,34985,614,"Avoyelles Parish, LA",2784.0,2087.0,,,LA,county
1118,0500000US22011,46599,684,"Beauregard Parish, LA",1532.0,1398.0,,,LA,county
1119,0500000US22013,35722,479,"Bienville Parish, LA",2723.0,3029.0,,,LA,county
1120,0500000US22015,51894,917,"Bossier Parish, LA",945.0,404.0,,,LA,county
1121,0500000US22017,40815,747,"Caddo Parish, LA",2219.0,961.0,,,LA,county
1122,0500000US22019,46457,770,"Calcasieu Parish, LA",1556.0,850.0,,,LA,county
1123,0500000US22021,29832,552,"Caldwell Parish, LA",3043.0,2666.0,,,LA,county
1124,0500000US22023,65679,766,"Cameron Parish, LA",247.0,865.0,,,LA,county
1125,0500000US22025,34736,485,"Catahoula Parish, LA",2802.0,3002.0,,,LA,county
1126,0500000US22027,28927,653,"Claiborne Parish, LA",3062.0,1666.0,,,LA,county
1127,0500000US22029,28405,525,"Concordia Parish, LA",3070.0,2840.0,,,LA,county
1128,0500000US22031,42368,581,"De Soto Parish, LA",2034.0,2435.0,,,LA,county
1129,0500000US22033,49942,855,"East Baton Rouge Parish, LA",1176.0,552.0,,,LA,county
1130,0500000US22035,22093,499,"East Carroll Parish, LA",3134.0,2954.0,,,LA,county
1131,0500000US22037,48997,706,"East Feliciana Parish, LA",1276.0,1210.0,,,LA,county
1132,0500000US22039,30724,532,"Evangeline Parish, LA",3018.0,2802.0,,,LA,county
1133,0500000US22041,32440,519,"Franklin Parish, LA",2937.0,2877.0,,,LA,county
1134,0500000US22043,40389,701,"Grant Parish, LA",2285.0,1245.0,,,LA,county
1135,0500000US22045,44573,688,"Iberia Parish, LA",1771.0,1357.0,,,LA,county
1136,0500000US22047,46480,667,"Iberville Parish, LA",1552.0,1527.0,,,LA,county
1137,0500000US22049,38310,496,"Jackson Parish, LA",2496.0,2966.0,,,LA,county
1138,0500000US22051,49457,916,"Jefferson Parish, LA",1230.0,407.0,,,LA,county
1139,0500000US22053,39202,572,"Jefferson Davis Parish, LA",2407.0,2520.0,,,LA,county
1140,0500000US22055,52435,806,"Lafayette Parish, LA",902.0,712.0,,,LA,county
1141,0500000US22057,52071,737,"Lafourche Parish, LA",934.0,1013.0,,,LA,county
1142,0500000US22059,35339,539,"LaSalle Parish, LA",2752.0,2752.0,,,LA,county
1143,0500000US22061,34527,666,"Lincoln Parish, LA",2824.0,1535.0,,,LA,county
1144,0500000US22063,57334,826,"Livingston Parish, LA",537.0,642.0,,,LA,county
1145,0500000US22065,25404,490,"Madison Parish, LA",3112.0,2988.0,,,LA,county
1146,0500000US22067,30279,561,"Morehouse Parish, LA",3032.0,2609.0,,,LA,county
1147,0500000US22069,30697,627,"Natchitoches Parish, LA",3020.0,1948.0,,,LA,county
1148,0500000US22071,37488,929,"Orleans Parish, LA",2573.0,382.0,,,LA,county
1149,0500000US22073,38974,697,"Ouachita Parish, LA",2423.0,1285.0,,,LA,county
1150,0500000US22075,50251,1000,"Plaquemines Parish, LA",1131.0,264.0,,,LA,county
1151,0500000US22077,44275,619,"Pointe Coupee Parish, LA",1805.0,2031.0,,,LA,county
1152,0500000US22079,42132,754,"Rapides Parish, LA",2067.0,917.0,,,LA,county
1153,0500000US22081,36831,538,"Red River Parish, LA",2643.0,2759.0,,,LA,county
1154,0500000US22083,35684,539,"Richland Parish, LA",2726.0,2753.0,,,LA,county
1155,0500000US22085,39372,492,"Sabine Parish, LA",2390.0,2980.0,,,LA,county
1156,0500000US22087,43565,855,"St. Bernard Parish, LA",1896.0,553.0,,,LA,county
1157,0500000US22089,61691,897,"St. Charles Parish, LA",347.0,451.0,,,LA,county
1158,0500000US22091,36418,616,"St. Helena Parish, LA",2665.0,2061.0,,,LA,county
1159,0500000US22093,51386,722,"St. James Parish, LA",1007.0,1108.0,,,LA,county
1160,0500000US22095,51406,921,"St. John the Baptist Parish, LA",1005.0,396.0,,,LA,county
1161,0500000US22097,31424,604,"St. Landry Parish, LA",2985.0,2177.0,,,LA,county
1162,0500000US22099,46450,641,"St. Martin Parish, LA",1558.0,1791.0,,,LA,county
1163,0500000US22101,40771,688,"St. Mary Parish, LA",2223.0,1358.0,,,LA,county
1164,0500000US22103,63686,998,"St. Tammany Parish, LA",297.0,269.0,,,LA,county
1165,0500000US22105,43690,758,"Tangipahoa Parish, LA",1885.0,900.0,,,LA,county
1166,0500000US22107,22385,436,"Tensas Parish, LA",3130.0,3100.0,,,LA,county
1167,0500000US22109,48166,871,"Terrebonne Parish, LA",1361.0,512.0,,,LA,county
1168,0500000US22111,37049,480,"Union Parish, LA",2619.0,3022.0,,,LA,county
1169,0500000US22113,47083,654,"Vermilion Parish, LA",1468.0,1653.0,,,LA,county
1170,0500000US22115,46561,934,"Vernon Parish, LA",1542.0,372.0,,,LA,county
1171,0500000US22117,31013,581,"Washington Parish, LA",3007.0,2436.0,,,LA,county
1172,0500000US22119,31920,606,"Webster Parish, LA",2961.0,2162.0,,,LA,county
1173,0500000US22121,53882,788,"West Baton Rouge Parish, LA",787.0,776.0,,,LA,county
1174,0500000US22123,36670,516,"West Carroll Parish, LA",2653.0,2892.0,,,LA,county
1175,0500000US22125,53364,789,"West Feliciana Parish, LA",817.0,772.0,,,LA,county
1176,0500000US22127,32063,545,"Winn Parish, LA",2959.0,2708.0,,,LA,county
1177,0500000US23001,48728,717,"Androscoggin, ME",1307.0,1140.0,,,ME,county
